numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
71805;20231211120000;101960;-90;6;190;11.000000;280.150000;280.150000;100;400;45;mq;mq;101;9;30;mq;mq;mq;101870;mq;mq;-670;mq;mq;mq;mq;276.050000;mq;mq;14.800000;15.300000;-10;mq;mq;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20231211120000;101560;190;3;80;5.300000;299.850000;295.250000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101050;mq;mq;-70;mq;297.050000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;5.800000;6.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20231211120000;101470;180;3;120;1.900000;298.050000;296.150000;89;55360;mq;mq;mq;mq;mq;mq;mq;mq;mq;101380;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1.800000;5.400000;5.600000;7.000000;11.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20231211120000;101360;190;3;100;4.800000;300.750000;296.750000;79;53030;0;mq;mq;75;4;800;mq;mq;mq;101270;mq;mq;-110;298.350000;mq;mq;303.350000;mq;mq;mq;7.500000;9.300000;-10;mq;mq;mq;mq;0.000000;-0.100000;0.200000;0.400000;3.300000;mq;mq;mq;mq;1;mq;720;3;mq;1050;6;mq;1860;mq;mq;mq;
81401;20231211120000;101130;220;2;60;1.100000;301.850000;298.650000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;-60;mq;297.050000;mq;306.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;5.000000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20231211120000;101130;230;1;100;1.500000;301.450000;298.650000;85;46880;0;mq;mq;mq;1;450;mq;mq;mq;101040;mq;mq;-100;296.750000;mq;mq;mq;299.650000;mq;mq;2.700000;2.700000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;8.000000;8.000000;mq;mq;mq;mq;1;mq;390;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20231211120000;101070;200;1;50;2.200000;301.850000;297.850000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100990;mq;mq;-110;mq;296.750000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.800000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20231211120000;101170;200;1;70;1.400000;301.150000;297.950000;83;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99970;mq;mq;-70;mq;297.450000;mq;307.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20231211150000;100860;110;3;260;6.400000;284.150000;282.050000;87;12440;0;mq;mq;mq;mq;mq;mq;mq;mq;100000;mq;mq;620;mq;mq;mq;mq;281.850000;mq;mq;10.700000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20231211150000;100750;130;3;260;5.300000;284.050000;279.750000;75;42450;0;mq;mq;100;8;1250;mq;mq;mq;100180;mq;mq;430;mq;mq;mq;mq;280.950000;mq;mq;8.700000;9.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;1;mq;1020;8;mq;1200;mq;mq;mq;mq;mq;mq;
07020;20231211150000;100780;-60;8;210;6.900000;285.350000;284.450000;94;12000;3;2;mq;90;7;800;37;20;mq;100670;mq;mq;510;mq;mq;mq;mq;mq;mq;mq;11.100000;11.100000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;3;7;700;4;6;900;mq;mq;mq;mq;mq;mq;
07027;20231211150000;100950;-40;8;220;2.300000;285.250000;283.150000;87;17480;0;mq;mq;100;8;450;mq;mq;mq;100150;mq;mq;470;mq;mq;mq;mq;281.950000;mq;mq;3.500000;5.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;mq;510;5;mq;720;8;mq;900;mq;mq;mq;
07037;20231211150000;100980;30;2;230;4.700000;283.650000;281.450000;86;15960;0;mq;mq;75;1;450;mq;mq;mq;99100;mq;mq;510;mq;mq;mq;mq;281.150000;mq;mq;7.200000;8.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;1;mq;570;6;mq;1920;mq;mq;mq;mq;mq;mq;
07072;20231211150000;100990;100;3;240;3.500000;283.750000;280.450000;80;19700;0;mq;mq;mq;1;800;mq;mq;mq;99850;mq;mq;90;mq;mq;mq;mq;281.850000;mq;mq;5.400000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;1;mq;840;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20231211150000;100850;-90;6;220;6.700000;286.250000;285.450000;95;80;44;mq;mq;100;8;250;mq;mq;mq;99690;mq;mq;140;mq;mq;mq;mq;281.750000;mq;mq;9.600000;9.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;6;mq;210;7;mq;360;8;mq;570;mq;mq;mq;
07117;20231211150000;100800;-100;6;220;4.200000;286.950000;283.950000;82;15000;2;2;mq;100;8;1250;35;27;mq;100110;mq;mq;230;mq;mq;mq;mq;mq;mq;mq;7.000000;11.000000;-10;1;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;6;6;1200;2;3;2500;mq;mq;mq;mq;mq;mq;
07130;20231211150000;100980;-100;6;240;2.700000;287.450000;285.150000;86;46720;0;mq;mq;100;8;450;mq;mq;mq;100540;mq;mq;220;mq;mq;mq;mq;283.350000;mq;mq;4.700000;4.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;4;mq;480;8;mq;690;mq;mq;mq;mq;mq;mq;
07139;20231211150000;101040;-70;8;180;1.700000;284.950000;284.150000;95;13520;0;mq;mq;100;8;150;mq;mq;mq;99310;mq;mq;390;mq;mq;mq;mq;281.850000;mq;mq;2.900000;3.100000;-10;2;0.000000;mq;mq;0.400000;0.400000;0.400000;0.400000;0.600000;mq;mq;mq;mq;1;mq;180;7;mq;690;8;mq;840;mq;mq;mq;
07149;20231211150000;101090;20;1;220;3.900000;284.550000;281.450000;81;20000;2;2;2;75;1;2250;31;20;18;100010;mq;mq;240;mq;mq;mq;mq;mq;mq;mq;6.400000;7.000000;-10;1;0.000000;0.000000;-30;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;1;6;2000;6;0;8000;mq;mq;mq;mq;mq;mq;
07168;20231211150000;101150;40;1;230;3.800000;283.750000;281.550000;86;19940;0;mq;mq;mq;0;mq;mq;mq;mq;99730;mq;mq;-20;mq;mq;mq;mq;282.850000;mq;mq;5.000000;6.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;1.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20231211150000;101090;120;3;250;3.600000;283.250000;279.350000;77;36910;0;mq;mq;100;8;800;mq;mq;mq;96950;mq;mq;-140;mq;mq;mq;mq;281.450000;mq;mq;6.100000;9.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;10.700000;mq;mq;mq;mq;8;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20231211150000;101000;130;3;230;4.000000;284.750000;278.350000;65;50170;0;mq;mq;mq;5;1250;mq;mq;mq;99200;mq;mq;-360;mq;mq;mq;mq;280.350000;mq;mq;8.700000;12.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;2.000000;mq;mq;mq;mq;3;mq;1290;5;mq;1470;5;mq;1740;mq;mq;mq;
07207;20231211150000;101070;-40;5;240;7.400000;287.050000;286.250000;95;12000;2;2;mq;100;8;450;35;25;mq;100560;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;13.200000;13.900000;-10;2;mq;mq;mq;0.000000;0.000000;0.800000;0.800000;3.600000;mq;mq;mq;mq;2;7;500;6;6;1200;2;3;2100;mq;mq;mq;
07222;20231211150000;101120;-110;6;230;4.500000;286.850000;285.950000;94;13600;0;mq;mq;100;8;150;mq;mq;mq;100810;mq;mq;90;mq;mq;mq;mq;285.150000;mq;mq;7.700000;10.000000;-10;1;0.000000;mq;mq;-0.100000;0.800000;0.800000;3.000000;10.100000;mq;mq;mq;mq;1;mq;120;7;mq;300;7;mq;450;mq;mq;mq;
07240;20231211150000;101140;-100;7;220;3.800000;286.950000;285.350000;90;59200;0;mq;mq;100;8;450;mq;mq;mq;99810;mq;mq;70;mq;mq;mq;mq;284.050000;mq;mq;7.100000;7.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;5.900000;7.500000;mq;mq;mq;mq;1;mq;450;8;mq;600;mq;mq;mq;mq;mq;mq;
07255;20231211150000;101240;-10;0;220;2.500000;286.250000;285.750000;97;19190;60;mq;mq;mq;mq;mq;mq;mq;mq;99270;mq;mq;-90;mq;mq;mq;mq;284.750000;mq;mq;4.300000;4.800000;-10;mq;0.160000;mq;mq;3.600000;4.600000;4.600000;15.600000;17.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20231211150000;101250;60;3;200;1.800000;285.850000;283.550000;86;60000;0;mq;mq;100;8;800;mq;mq;mq;98640;mq;mq;-300;mq;mq;mq;mq;281.450000;mq;mq;3.500000;3.900000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;9.900000;10.500000;mq;mq;mq;mq;2;mq;750;3;mq;1020;8;mq;1440;mq;mq;mq;
07299;20231211150000;101180;110;3;250;5.500000;284.550000;281.450000;81;60000;0;mq;mq;100;8;7020;mq;mq;mq;97940;mq;mq;-410;mq;mq;mq;mq;281.250000;mq;mq;8.400000;8.400000;-10;1;0.000000;mq;mq;0.000000;0.000000;1.000000;3.800000;5.200000;mq;mq;mq;mq;8;mq;7020;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07314;20231211150000;101250;-240;8;170;8.100000;286.350000;285.550000;95;mq;mq;5;2;mq;mq;mq;mq;mq;mq;100970;mq;mq;-100;mq;mq;mq;mq;mq;mq;mq;11.000000;12.000000;-10;mq;mq;mq;mq;0.400000;1.600000;3.800000;4.200000;14.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20231211150000;101220;-150;8;210;7.700000;286.850000;285.750000;93;60000;0;mq;mq;100;1;800;mq;mq;mq;99790;mq;mq;-60;mq;mq;mq;mq;285.150000;mq;mq;10.600000;11.700000;-10;2;0.000000;mq;mq;-0.100000;0.400000;0.400000;0.400000;6.500000;mq;mq;mq;mq;1;mq;930;8;mq;2760;mq;mq;mq;mq;mq;mq;
07434;20231211150000;101540;60;1;250;3.800000;285.550000;285.350000;99;9510;61;mq;mq;100;7;250;mq;mq;mq;96810;mq;mq;-130;mq;mq;mq;mq;284.450000;mq;mq;7.500000;9.300000;-10;2;0.000000;mq;mq;1.400000;4.600000;6.400000;12.300000;37.100000;mq;mq;mq;mq;6;mq;210;7;mq;390;7;mq;630;mq;9;mq;
07460;20231211150000;101370;70;3;260;2.600000;289.650000;283.050000;65;60000;0;mq;mq;90;7;1250;mq;mq;mq;97520;mq;mq;-250;mq;mq;mq;mq;283.250000;mq;mq;5.500000;10.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;4.000000;mq;mq;mq;mq;5;mq;1080;7;mq;1320;7;mq;1680;mq;8;mq;
07471;20231211150000;mq;20;3;260;4.100000;285.150000;282.550000;84;20000;60;mq;mq;100;2;1250;mq;mq;mq;91930;92500;781;-300;mq;mq;mq;mq;281.250000;mq;mq;7.700000;11.200000;-10;2;0.000000;mq;mq;0.200000;0.400000;2.200000;2.200000;4.600000;mq;mq;mq;mq;2;mq;1350;8;mq;2880;mq;8;mq;mq;mq;mq;
07481;20231211150000;101420;70;3;180;4.200000;287.450000;284.250000;81;40000;3;2;2;90;7;mq;35;mq;mq;98590;mq;mq;-420;mq;mq;mq;mq;mq;mq;mq;6.400000;8.200000;-10;0;0.000000;0.000000;-30;-0.100000;-0.100000;-0.100000;1.200000;7.600000;mq;mq;mq;mq;7;6;1200;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20231211150000;101600;-60;8;180;3.500000;288.250000;287.450000;95;11720;61;mq;mq;100;8;2250;mq;mq;mq;101030;mq;mq;-180;mq;mq;mq;mq;286.550000;mq;mq;4.900000;4.900000;-10;2;0.000000;mq;mq;0.200000;0.800000;3.400000;17.300000;29.600000;mq;mq;mq;mq;5;mq;2100;8;mq;2520;mq;mq;mq;mq;mq;mq;
07535;20231211150000;101750;0;5;250;0.900000;286.650000;286.350000;98;7670;61;mq;mq;100;8;80;mq;mq;mq;98660;mq;mq;-200;mq;mq;mq;mq;284.750000;mq;mq;2.200000;3.600000;-10;2;0.000000;mq;mq;1.600000;2.600000;5.100000;9.500000;14.900000;mq;mq;mq;mq;8;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20231211150000;101620;-30;5;250;1.800000;285.350000;284.750000;96;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93420;mq;mq;-250;mq;mq;mq;mq;283.250000;mq;mq;3.200000;5.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.200000;0.200000;2.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20231211150000;101550;-90;5;140;0.600000;284.550000;281.750000;83;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100660;mq;mq;-430;mq;mq;mq;mq;281.250000;mq;mq;1.400000;3.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20231211150000;mq;20;5;30;2.000000;277.150000;276.250000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;91550;mq;mq;-340;mq;275.350000;mq;279.150000;mq;mq;mq;mq;mq;mq;mq;0.020000;mq;mq;0.200000;1.400000;13.400000;19.600000;23.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20231211150000;101720;-10;5;110;1.100000;290.650000;286.750000;78;19950;0;mq;mq;100;8;2250;mq;mq;mq;101020;mq;mq;-180;mq;mq;mq;mq;282.950000;mq;mq;1.500000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;2220;7;mq;2640;8;mq;7560;mq;mq;mq;
07621;20231211150000;101750;10;3;50;1.200000;288.750000;283.750000;72;44780;0;mq;mq;mq;0;mq;mq;mq;mq;97500;mq;mq;-160;mq;mq;mq;mq;279.350000;mq;mq;2.100000;3.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07627;20231211150000;101670;-70;5;300;1.900000;289.750000;283.150000;65;20000;0;mq;mq;100;8;7260;mq;mq;mq;96860;mq;mq;-280;mq;mq;mq;mq;280.550000;mq;mq;2.700000;2.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;7260;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20231211150000;101710;-60;5;360;2.900000;290.650000;284.850000;69;56910;0;mq;mq;mq;1;7560;mq;mq;mq;99950;mq;mq;-250;mq;mq;mq;mq;279.850000;mq;mq;4.300000;4.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;7560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07643;20231211150000;101540;-80;5;260;4.600000;293.650000;284.050000;54;45000;0;mq;mq;mq;mq;1750;mq;mq;mq;101450;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20231211150000;101530;-150;6;200;1.400000;288.850000;284.650000;76;18060;0;mq;mq;75;6;4260;mq;mq;mq;101150;mq;mq;-460;mq;mq;mq;mq;280.250000;mq;mq;2.200000;3.200000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;1;mq;4260;6;mq;5100;mq;mq;mq;mq;mq;mq;
07661;20231211150000;mq;mq;mq;290;10.500000;mq;mq;mq;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;15.000000;15.000000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20231211150000;101010;-100;5;90;9.200000;288.650000;285.450000;81;40000;2;0;0;40;2;mq;30;23;12;100700;mq;mq;-620;mq;mq;mq;mq;280.050000;mq;mq;13.500000;13.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;2;3;4500;3;0;6500;mq;mq;mq;mq;mq;mq;
07747;20231211150000;101590;-90;5;140;2.700000;293.350000;283.750000;54;60000;0;mq;mq;mq;0;mq;mq;mq;mq;101070;mq;mq;-390;mq;mq;mq;mq;281.350000;mq;mq;4.200000;4.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07761;20231211150000;101680;-140;6;80;0.700000;288.950000;285.850000;82;19600;0;mq;mq;100;8;800;mq;mq;mq;101570;mq;mq;-220;mq;mq;mq;mq;280.050000;mq;mq;1.300000;2.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;630;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20231211150000;101200;-90;6;80;1.900000;289.750000;286.250000;80;24190;0;mq;mq;mq;0;mq;mq;mq;mq;101060;mq;mq;-470;mq;mq;mq;mq;281.150000;mq;mq;3.100000;4.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61968;20231211150000;101170;50;3;mq;mq;302.150000;297.450000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;-30;mq;300.350000;mq;304.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20231211150000;101180;40;6;350;2.100000;302.250000;298.250000;79;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101070;mq;mq;50;mq;297.750000;mq;303.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;20.700000;20.700000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20231211150000;101230;80;6;210;1.000000;304.550000;297.150000;65;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101160;mq;mq;20;mq;299.750000;mq;305.650000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20231211150000;101330;90;3;120;6.700000;301.650000;297.250000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101240;mq;mq;-140;mq;299.850000;mq;305.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20231211150000;101580;100;3;130;6.400000;299.050000;294.250000;75;55040;0;mq;mq;mq;5;2640;mq;mq;mq;101430;mq;mq;-70;mq;mq;mq;mq;mq;mq;mq;8.700000;10.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;5;mq;2640;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61996;20231211150000;102560;150;1;190;2.700000;283.950000;279.850000;76;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102200;mq;mq;900;mq;282.550000;mq;291.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20231211150000;100870;100;2;310;3.000000;279.550000;275.950000;78;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99100;mq;mq;280;mq;278.250000;mq;280.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;1.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20231211150000;101180;10;3;120;6.200000;277.950000;275.450000;84;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100810;mq;mq;90;mq;mq;mq;mq;mq;mq;mq;mq;9.800000;-10;mq;mq;mq;mq;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
67005;20231211150000;101240;60;3;50;2.700000;302.450000;297.150000;73;20000;0;mq;mq;mq;0;mq;mq;mq;mq;101160;mq;mq;50;mq;mq;mq;mq;mq;mq;mq;6.500000;6.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
71805;20231211150000;101840;-120;8;190;10.500000;280.950000;280.950000;100;260;45;mq;mq;101;9;30;mq;mq;mq;101750;mq;mq;-770;mq;mq;mq;mq;276.650000;mq;mq;13.500000;13.800000;-10;mq;mq;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;0;0;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20231211150000;101600;40;1;60;9.000000;301.950000;295.450000;68;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101090;mq;mq;-60;mq;297.050000;mq;303.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;5.800000;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20231211150000;101530;60;0;70;7.000000;301.250000;295.950000;73;60000;mq;mq;mq;mq;mq;mq;mq;mq;mq;101440;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;1.200000;6.600000;8.200000;12.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20231211150000;101470;70;0;90;7.300000;301.450000;297.650000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-60;mq;298.750000;mq;302.050000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20231211150000;101420;60;0;120;8.000000;303.050000;297.950000;74;21140;0;mq;mq;90;7;800;mq;mq;mq;101330;mq;mq;-80;mq;mq;mq;mq;mq;mq;mq;10.800000;12.700000;-10;mq;mq;mq;mq;0.200000;0.600000;0.600000;0.800000;1.000000;mq;mq;mq;mq;6;mq;660;7;mq;840;mq;mq;mq;mq;mq;mq;
81401;20231211150000;101090;40;8;360;1.500000;304.850000;298.450000;69;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101030;mq;mq;-20;mq;297.050000;mq;306.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;5.000000;5.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20231211150000;101130;0;0;70;5.600000;304.250000;297.650000;68;38060;0;mq;mq;mq;1;800;mq;mq;mq;101040;mq;mq;-10;mq;mq;mq;mq;299.650000;mq;mq;8.600000;8.600000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;7.800000;8.000000;mq;mq;mq;mq;1;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81408;20231211150000;101010;60;8;20;2.400000;305.250000;296.550000;60;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100930;mq;mq;-30;mq;296.750000;mq;306.550000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.800000;0.800000;0.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20231211150000;101130;30;8;50;2.800000;303.750000;296.150000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99940;mq;mq;-40;mq;297.450000;mq;307.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20231211180000;100940;70;3;200;1.000000;281.250000;279.850000;91;11680;0;mq;mq;mq;mq;mq;mq;mq;mq;100070;mq;mq;600;281.150000;mq;285.450000;mq;281.350000;mq;mq;2.600000;5.600000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20231211180000;100890;140;2;220;3.100000;282.750000;280.150000;84;30550;0;mq;mq;100;8;800;mq;mq;mq;100320;mq;mq;730;282.750000;mq;285.850000;mq;280.950000;mq;mq;4.100000;6.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;1;mq;750;8;mq;1140;mq;mq;mq;mq;mq;mq;
